,review_id,perfect,great,awesome,super,powerful,bad,noisy,hard,disappointed,difficult
1660,RESRLX180FV2L,False,False,False,False,False,False,False,False,False,False
1661,R38PLQ943T00BI,False,False,False,False,False,False,False,False,False,False
1662,RY5OCL7RXGMGE,False,False,False,False,False,False,False,False,False,False
1663,R39TE873706UOV,False,False,False,False,False,False,False,False,False,False
1664,R9I0NJDQAY6GJ,False,False,False,False,False,False,False,False,False,False
1665,R3R6GM594DFW0M,False,True,False,False,False,False,False,False,False,False
1666,RBA6IWZODTUEL,False,False,False,False,False,False,False,False,True,False
1667,R3HN0WGTT1HVAA,False,False,False,False,False,False,False,False,False,False
1668,RX9FQS3JVHS6U,False,False,False,False,True,False,False,False,False,False
1669,RW94CBQTD1J9S,False,False,False,False,False,False,False,False,False,False
1670,R17R29GG76B0ZR,False,False,False,False,False,False,False,False,False,False
1671,R1SGHFJ74NKUOJ,False,False,False,False,False,False,False,False,False,False
1672,R364OLAVMFH7I8,False,False,False,False,False,False,False,False,False,False
1673,R24UXRU8N27BB9,False,False,False,False,False,False,False,False,False,False
1674,R1I5UZ6FD9W5QM,False,False,False,False,False,False,False,False,False,False
1675,R2LHB5CMLFPVMY,False,True,False,False,False,False,False,False,False,False
1676,R2606O6R0I81P8,False,False,False,True,False,False,False,False,False,False
1677,R2CZOMMFJOKQ28,False,True,False,False,False,False,False,False,False,False
1678,R2CXXN4TLKHRD0,False,False,False,False,False,False,False,False,False,False
1679,R28OFEKSRL2RS6,False,True,False,False,False,False,False,False,False,False
1680,R92JL5H3FIGQD,False,False,False,False,False,False,False,False,False,False
1681,R26N050ETPO8RY,False,False,False,False,False,False,False,False,False,False
1682,R65L7M94D5VWB,False,False,False,False,False,False,False,False,False,False
1683,R1DWVWUX65Z9HQ,False,False,False,False,False,False,False,False,False,False
1684,R2H7DP2G87PS2Q,False,True,False,False,False,False,False,False,False,False
1685,RWNQHYWEYFN54,False,False,False,False,False,False,False,False,False,False
1686,R2BMBCWT9GBHKR,False,False,False,False,False,False,False,False,False,False
1687,R1HR7MWWY1DVIE,False,False,False,False,False,False,False,False,False,False
1688,RALB3YFOC9UF,False,False,False,False,False,False,False,False,False,False
1689,R1F29MOEWLYKC8,False,True,False,False,False,False,False,False,False,False
1690,R1ACG3TQX1K7PX,False,True,False,False,False,False,False,False,False,False
1691,RM69937M4Y5VO,False,False,False,False,False,False,False,False,False,False
1692,R7AP9II31KXFY,False,False,False,False,False,False,False,False,False,False
1693,RJIE3VWQRJYSV,False,True,False,False,False,False,False,False,False,False
1694,R3LF8ADKOZZE82,False,False,False,False,False,False,False,False,False,False
1695,R2NA85BQ2QZQ4N,False,False,False,False,False,False,False,False,False,False
1696,RWNY01LFR3YY5,False,False,False,False,False,False,False,False,False,False
1697,R30HAYZICTLKFZ,False,True,False,False,False,False,False,False,False,False
1698,R34PD1WBZCLQEL,False,False,False,False,False,False,False,False,False,False
1699,RDPK8AVXP96GN,False,False,False,False,False,False,False,False,False,False
1700,R2M2S4SZTMPNSQ,False,False,False,False,False,False,False,False,False,False
1701,R13QX8SDQ1K8Z9,False,False,False,False,False,False,False,False,False,False
1702,RG0LAGTM9Z3ES,False,False,False,False,True,False,False,False,False,False
1703,R2EAEFM2ZBEC6M,False,False,False,False,False,False,False,False,False,False
1704,R1T0MJPGGRAYPQ,False,False,False,False,False,False,False,False,False,False
1705,R25VM3JVPQHYQ6,False,True,False,False,True,False,False,False,False,False
1706,R3VVSZ1JGZDLG2,False,False,False,False,False,False,False,False,False,False
1707,R293YUZFL7AYHA,False,False,False,False,False,False,False,False,False,False
1708,R3ITR4ONFN3ZCR,False,True,False,False,False,False,False,False,False,False
1709,R39DDIN17XBA6R,False,False,False,False,False,False,False,False,False,False
1710,R3TDOTACIXG28W,False,False,False,False,False,False,False,False,False,False
1711,R3Q3LKEXT0L1DM,False,False,False,False,False,False,False,False,False,False
1712,R16I6MGZDYCI7P,False,False,False,False,False,False,False,False,False,False
1713,R2T97LXER5PF42,False,False,False,False,False,False,False,False,False,False
1714,RD2RP129T7L9W,False,False,False,False,False,False,False,False,False,False
1715,R1TY24FP3EFKAC,True,True,False,False,True,False,False,True,False,False
1716,R2NPKDDXZVV2MO,False,False,False,False,False,False,False,False,False,False
1717,R3B18UBYQQ7578,False,False,False,False,True,False,False,False,False,False
1718,R2X98QEKJY5NPY,False,False,False,True,False,False,False,False,False,False
1719,R3CDVUXTMBOBBK,False,False,False,False,False,False,False,False,False,False
1720,R19RNQDX0F92MX,False,False,False,False,False,False,False,False,False,False
1721,RW08PDXV9YLXR,False,False,False,False,False,False,False,False,False,False
1722,RFXPA260BGFQK,False,True,False,False,False,False,False,False,False,False
1723,RBF25Z32BO9WL,False,False,False,False,False,False,False,False,False,False
1724,R3BT577QV2MMH6,False,False,False,False,False,False,True,False,False,False
1725,R1MOHVNAIS3GIH,False,False,False,False,False,False,False,True,False,False
1726,R3FZJI59U6WXB4,False,False,False,False,False,False,False,False,False,False
1727,R1R81DCVCCM2TH,False,False,False,False,False,False,False,False,False,False
1728,R1UK16P8KQR5EU,False,False,False,False,False,False,False,False,False,False
1729,R6G39ZR9FEIV9,False,False,False,False,False,False,False,False,False,False
1730,RCBI7QUQ3S8FG,False,False,False,False,False,False,False,False,False,False
1731,R2SAEQZZJ97PUW,False,False,False,False,False,False,False,False,False,False
1732,RP8GS23F4HB7Y,False,False,False,False,False,False,False,False,False,False
1733,R1KNV6BOR1QDJV,False,False,False,False,False,False,False,False,False,False
1734,R3L8ZB9KC75RQH,False,True,False,False,True,False,False,False,False,False
1735,R1UVJ3N4IE4FC0,False,False,False,False,False,False,False,False,False,False
1736,R1T3J65HH696AF,False,False,False,False,True,False,False,False,False,False
1737,R1H66KU36VLYCP,False,False,False,False,True,False,False,False,False,False
1738,R151YS0UYR9UT2,False,False,False,False,False,False,False,False,False,False
1739,R38LN6YERL8TET,False,False,False,False,False,False,False,False,False,False
1740,R2XK5E92Z6IAWX,False,False,False,False,False,False,False,False,False,False
1741,R3FU8RASPU5ACS,False,False,False,False,False,False,False,False,False,False
1742,R3L7YNYN24SIDG,False,False,False,False,False,False,False,False,False,False
1743,R16HZQTOX38DPG,False,False,False,False,False,False,False,False,False,False
1744,RGBG0DK1FMMYG,False,False,False,False,False,False,False,False,False,False
1745,R2037CY33YQQLT,False,False,False,False,False,False,False,False,False,False
1746,R359HNEG5KJA5L,False,False,False,False,False,False,False,True,False,False
1747,R26CUERAABSZUD,False,False,False,False,False,False,False,False,False,False
1748,R7H793DCUGHYJ,False,False,False,False,False,False,False,False,False,False
1749,ROT8JCD70NPT1,False,False,False,False,False,False,False,False,False,False
1750,R2EAIJWIUAFQAQ,False,True,False,False,False,False,False,False,False,False
1751,R2FFG16TI2LILH,False,False,False,False,False,False,False,False,False,False
1752,R14YXTTX4RJ06Y,False,True,False,True,False,False,False,False,False,False
1753,RDUOZ77F1FZW0,False,False,False,False,False,False,False,False,False,False
1754,R2W6DC0APKTCVK,False,True,False,False,False,False,False,False,False,False
1755,R389LOKIC3CY4Q,False,False,False,False,False,False,False,False,False,False
1756,R2V2H0R6D4QIUG,False,True,False,False,False,False,False,False,False,False
1757,R3GLPAPBB60R5Z,False,False,False,False,False,False,False,False,False,False
1758,R3URC261MZ8A2G,False,False,False,False,False,False,False,False,False,False
1759,RXKXUR7EO10UB,False,False,False,False,False,False,False,False,False,False
1760,RNO1W7ZWR7XOS,False,True,False,False,False,False,False,False,False,False
1761,R28MTANL88E21G,False,True,False,False,False,False,False,False,False,False
1762,R2KEXAWXVYWWUR,False,False,False,False,False,False,False,False,False,False
1763,R1GWB0YC4QQ1L8,False,False,False,False,False,False,False,False,False,False
1764,RG5KHI5HWIO6V,False,False,False,False,False,False,False,False,False,False
1765,RRZUNX2ISSP9D,False,False,False,False,False,False,False,False,False,False
1766,R2X8CTJ235WUS2,False,False,False,False,False,False,False,False,False,False
1767,RAJI4AL0213S6,False,False,False,False,False,False,False,False,False,False
1768,R16E7OT8CTDZEJ,False,False,False,False,False,False,False,False,False,False
1769,R2SBLKS7OBSFC5,False,False,False,False,False,False,False,False,False,False
1770,R1MJ7L7P7UM7J7,False,False,False,False,False,False,False,False,False,False
1771,R3GWXCT5I7DUT,False,False,False,False,False,False,False,False,False,False
1772,RB9S2B4KO65M7,False,False,False,False,False,False,False,False,False,False
1773,R177UPS0BQCN0K,False,False,False,False,False,False,False,False,False,False
1774,R32J74ZKU508NJ,False,False,False,False,False,False,False,False,False,False
1775,RI6DLQNIZZ089,False,False,False,False,False,False,False,False,False,False
1776,R23WWCRMBYED16,False,False,False,False,False,False,False,False,False,False
1777,RORK61JL5GUBL,False,False,False,False,False,False,False,False,False,False
1778,RB1VTPC8K03IM,False,True,False,False,True,False,False,False,False,False
1779,R1N1AKAU1XT8O5,False,False,False,False,False,False,False,False,False,False
1780,R1Z2Y5H9LJ9U9U,False,False,False,False,False,False,False,False,False,False
1781,R3G3Y1SELAY80B,False,True,False,False,False,False,False,False,False,False
1782,R2DXAIN9KC9M19,False,False,False,False,False,False,False,False,False,False
1783,R5PUUKY3EXTJ8,False,False,False,True,False,False,False,False,False,False
1784,R4UOZITQN3YEK,False,False,False,False,False,False,False,False,False,False
1785,R2DE58X1TTX40M,False,True,False,False,False,False,False,False,False,False
1786,R1XLVVD02ELYZ4,False,False,False,False,False,False,False,False,False,False
1787,RLXB7OGWTFCR4,False,False,False,False,False,False,False,False,False,False
1788,R28KYJUF9IRR59,False,False,False,False,True,False,False,False,False,False
1789,RRAS72R482JOD,False,True,False,False,False,False,False,False,False,False
1790,RCYAJVWWBQ0CT,False,False,False,False,True,False,False,False,False,False
1791,R19Q0A168KJK9E,False,False,False,False,False,False,False,False,False,False
1792,R15VA7CCODUZWM,False,False,False,False,False,False,False,False,False,False
1793,R1A7B56KVAKSCX,False,False,False,False,False,False,False,False,False,False
1794,R1WNBB63FEFTFR,True,False,False,False,False,False,False,False,False,False
1795,R2P685G3C9HMD9,False,False,False,False,False,False,False,False,False,False
1796,R1OWUT6NA5W7A4,False,False,False,False,False,False,False,False,False,False
1797,R18PA063OJI9QU,False,False,False,False,False,False,False,False,False,False
1798,R1U1CENPGJ7KDN,False,False,False,False,False,False,False,False,False,False
1799,R2F0UBY7CNYIGT,False,False,False,False,False,False,False,False,False,False
1800,R1ETAZTQFUB0GE,False,False,False,False,False,False,False,False,False,False
1801,R212WXEZMV0028,False,False,False,False,False,False,False,False,False,False
1802,R8HS57FBCYMM1,False,False,False,False,False,False,False,False,False,False
1803,R38GZYQMSLPWSQ,False,False,False,False,False,False,False,False,False,False
1804,R2PYI4X7QWOJPN,False,False,False,False,False,False,False,False,False,False
1805,R1FJ6RZ31VWCAJ,False,False,False,False,False,False,False,True,False,False
1806,RONVUJ72301FB,False,False,False,False,False,False,False,False,False,False
1807,R2B8ZORWR4MK06,False,False,False,False,False,False,False,False,False,False
1808,R11EDRQ0U1MAKG,False,False,False,False,False,False,False,False,False,False
1809,R1M2MKXMS5V7T3,False,False,False,False,False,False,False,False,False,False
1810,R3PMBO150Z0AC0,True,True,False,True,True,False,False,True,False,False
1811,R33JEY9IQ4O1X0,False,False,False,False,False,False,False,False,False,False
1812,R2HL1T8EAFKYTL,False,False,False,False,False,False,False,False,False,False
1813,R3NKDCKIBS3OO3,False,True,False,False,False,False,False,False,False,False
1814,R2XM2I3GPC5B0N,False,False,False,False,False,False,False,False,False,False
1815,R2M5K64SGN3YUT,False,True,False,False,False,False,False,False,False,False
1816,ROSVTIXLIL61J,True,False,False,False,False,False,False,False,False,False
1817,R3BPE8NVT0IPGM,False,False,False,False,False,False,False,False,False,False
1818,R25O85HB0WIXLC,False,True,False,False,False,False,False,False,False,False
1819,R37IHXUQ35GI2T,False,False,False,False,False,False,False,False,False,False
1820,R1Y3C5056M3WDY,False,False,False,False,False,False,False,False,False,False
1821,R1N854M8OOGSWF,False,False,False,False,False,False,False,False,False,False
1822,RMKOWWRYNDLFK,False,True,False,False,False,False,False,False,False,False
1823,R1V7JW43XBPFUG,False,False,False,False,True,False,False,False,True,False
1824,R31KVMOHSFJHWM,False,False,True,False,False,False,False,False,False,False
1825,RY75XQYVKNPHV,False,False,False,False,False,False,False,False,False,False
1826,RNBXHWZOHAIK6,False,False,False,False,False,False,False,False,False,False
1827,R36P4UDYCW7ZQZ,True,True,True,False,False,False,False,False,False,False
1828,R1LN75XWWZP03,False,False,False,False,True,False,False,False,False,False
1829,R2UYNNK561HL5N,False,False,False,False,False,True,False,False,False,False
1830,R2F8TS7KKT8WWL,False,False,False,False,False,False,False,False,False,False
1831,R1H4SXT85FGQSL,False,False,False,False,False,False,False,False,False,False
1832,ROHM4X6H5UPJD,False,False,False,False,False,False,False,False,False,False
1833,RMBYA314RU1ZG,False,False,False,False,False,False,False,False,False,False
1834,RMJH0Y6B54ORS,False,False,False,False,False,False,False,False,False,False
1835,R10O13QUGVS8Z0,False,False,False,False,False,False,False,False,False,False
1836,R2LSMBX6K8UH28,False,False,False,False,False,False,False,False,False,False
1837,R1G3C0NZTTT71F,False,False,False,False,False,False,False,False,False,False
1838,R3EE5QA57K2KCC,False,False,False,False,False,False,False,True,False,False
1839,R3A9DP4EVS0XKH,False,True,False,False,False,False,False,False,False,False
1840,RL95XRL5429XD,False,False,False,False,False,False,False,False,False,False
1841,R370MOOMRLWPED,False,False,False,False,False,False,False,False,False,False
1842,RYIQ3IYK98GEU,False,False,False,False,False,False,False,False,False,False
1843,R14VHKKBYQE7NR,False,False,False,False,False,False,True,False,False,False
1844,R1KC90L8Y42PHQ,False,False,False,False,False,False,False,False,False,False
1845,R2SZ4HELNE0C5T,False,True,False,False,False,False,False,False,False,False
1846,RJFBK003JDKEP,False,False,False,False,False,False,False,False,False,False
1847,R3AYUAHO80UBMZ,False,False,False,True,False,False,False,False,False,False
1848,R3CUS2DGKTIGV2,False,False,False,False,False,False,False,False,False,False
1849,R2RCXI8SLH568V,False,False,False,False,False,False,False,False,False,False
1850,RY8GC9I0HOWN6,False,True,False,False,False,False,False,False,False,False
1851,R3Q9RSRD60FNK2,False,False,False,False,False,False,False,False,False,False
1852,RAE534ABOCC51,False,True,False,False,False,False,False,False,False,False
1853,R1SGS3AT9UP75J,False,False,False,False,False,False,False,False,False,False
1854,R28GQQ5CM9TBM7,False,False,False,False,False,False,False,False,False,False
1855,R1BGWB5MQ7Y19O,False,False,False,False,False,False,False,False,False,False
1856,R261SV7S253JHB,False,False,False,False,False,False,False,False,False,False
1857,R1JFF8DNJZJE6K,False,True,False,False,False,False,False,False,False,False
1858,R2FSUZVRL91NWR,False,True,False,False,False,False,False,False,False,False
1859,R2RVA5DT2C29XG,False,False,False,False,False,False,False,False,False,False
1860,R1Z80SPYFEU1MQ,False,False,False,False,False,False,False,False,False,False
1861,R3BMB4K6NPJ79C,False,False,False,False,False,False,False,False,False,False
1862,R3C8ZP7TF9IKTC,False,False,False,False,False,False,False,False,False,False
1863,RLF0U4GWKY7WS,False,False,False,False,False,False,False,False,False,False
1864,R1C934EA3MEQ04,False,False,False,False,False,False,False,False,False,False
1865,R1RUQVCAQZGKZ2,False,False,False,False,False,False,False,False,False,False
1866,R1U0JWXVWRNS02,False,False,False,False,False,False,False,False,False,False
1867,R8373SVEQQK57,False,True,False,False,False,False,False,False,False,False
1868,R2BMRKDG0JTM4B,False,False,False,False,False,False,False,False,False,False
1869,R3CHOE5D85ESMQ,False,False,False,False,False,False,False,False,False,False
1870,RDHKKGC6OSCFP,False,False,False,False,False,False,False,False,False,False
1871,R18LPRCDT5GYZ9,False,False,False,False,False,False,False,False,False,False
1872,ROTKQ20FJ7QYP,False,False,False,False,False,False,False,False,False,False
1873,R3BP26M0YR4EZK,False,False,True,False,False,False,False,False,False,False
1874,RJI8ONLXRALPO,False,False,False,False,False,False,False,False,False,False
1875,R1OZCACN1XYZCG,False,False,False,False,False,False,False,False,False,False
1876,R3EAJ8WL3JROTG,False,False,False,False,False,False,False,False,False,False
1877,R1WQTD68DX1XLY,False,False,False,False,True,False,False,False,False,False
1878,R3H30L38H0TR3H,False,False,False,False,False,False,False,True,False,False
1879,R3FQ7TUQWWY4AG,False,False,False,False,False,False,False,False,False,False
1880,R2UDTYROXIPRID,False,False,False,False,False,False,False,False,False,False
1881,R29NZ8FUGGAO3T,False,False,False,False,False,False,False,False,False,False
1882,R2PG7MTL6VUVK9,False,False,False,False,False,False,False,False,False,False
1883,R1T46S0XJ2H2IK,False,False,False,False,False,False,False,False,False,False
1884,RJG4B217WX5KZ,False,False,False,False,False,False,False,False,False,False
1885,R26BBSXPI2HG38,False,False,False,False,False,False,False,False,False,False
1886,R2T6CVDATKL32F,False,False,False,False,False,False,False,False,False,False
1887,R3G0JYBURO31FV,False,False,False,False,False,False,False,False,False,False
1888,R2IP4G0RKNXYHU,False,True,False,False,False,False,False,False,False,False
1889,R3QU6UABKRE2MF,False,False,False,False,False,False,False,False,False,False
1890,R4I3M5M2R5OIN,False,False,False,False,False,False,False,False,False,False
1891,R3RC468PS5G37Y,False,False,False,False,False,False,False,False,False,False
1892,R3HA39CBVHJ7HR,False,False,False,False,False,False,False,False,False,False
1893,R2A5HEM6BIZQQ5,False,False,False,False,False,False,False,False,False,False
1894,R3DMSXR4ZK9KMU,False,False,False,False,False,False,False,False,False,False
1895,R1GG8J4QP576YJ,False,False,False,False,False,False,False,False,False,False
1896,R2RAW62MKANW5,False,False,False,False,False,False,False,False,False,False
1897,R3GV2TO5TKL62N,False,False,False,False,False,False,False,False,False,False
1898,R1SFD4I50DCYTX,False,False,False,False,False,False,False,False,False,False
1899,R1EOGKCROLWU2Y,False,False,False,False,False,False,False,False,False,False
1900,R3CKA08Y98KG2O,False,False,False,False,False,False,False,False,False,False
1901,R3LOH2NSH0NKBK,False,True,False,False,False,False,False,False,False,False
1902,R1TADOIK0TK5CH,False,False,False,False,False,False,False,False,False,False
1903,R27Y54R11Q0QLM,True,True,True,False,False,False,False,False,False,False
1904,R2OQSA31R2XSH1,False,False,False,False,False,False,False,False,False,False
1905,RQRKF3AHXUO6M,False,False,False,False,False,True,False,False,False,False
1906,R2U50LXOBWD6L1,False,False,False,False,False,False,False,False,False,False
1907,R1DLIJGD1UDCLB,False,False,True,False,False,False,False,False,False,False
1908,R3TTUVB67A9RXI,False,False,False,False,False,False,False,False,False,False
1909,RZO0HHXJSD5C9,False,False,False,False,False,False,False,False,False,False
1910,R269NPDEMRPG6C,False,False,False,False,False,False,False,False,False,False
1911,R228SRMXIPU61F,False,False,False,False,False,False,False,False,False,False
1912,R3CIS1HL7OB8LI,False,False,False,False,False,False,False,False,False,False
1913,R6EAQ8SCYIC74,False,False,False,False,False,False,False,False,False,False
1914,R2TJD88VHA9OQW,False,False,False,False,True,False,False,False,False,False
1915,R3633I6454NIKB,False,False,False,False,False,False,False,False,False,False
1916,R388B8Z1EEJTI8,False,False,False,True,False,False,False,False,False,False
1917,R3I5TVV7Z0P31I,False,False,False,False,False,False,False,False,False,False
1918,RK0S6URJYJYAB,False,True,False,False,False,False,False,False,False,False
1919,R25X2BH2BAXSZA,False,False,False,False,False,False,False,False,False,False
1920,R2PQC3DO84EKJ6,False,False,False,False,False,False,False,False,False,False
1921,R2BHDN6E8TROIU,False,True,False,False,False,False,False,False,False,False
1922,R1M6F3K29FIEE5,False,False,False,False,True,False,False,False,False,False
1923,RSYWH33ZTDZN4,False,False,False,False,False,False,False,False,False,False
1924,RJ24DV2OSP8DR,False,False,False,False,False,False,False,False,False,False
1925,R29X46LKS4XK2E,False,False,False,False,False,False,False,False,False,False
1926,RGWR4R4CP8MM3,False,False,False,False,False,False,False,False,False,False
1927,R27I51RYYL3P7F,False,False,False,False,False,False,False,False,False,False
1928,R24OJ1MJ4A1ZDX,False,False,False,False,False,False,False,False,False,False
1929,R3LXEPAIWTXFIL,False,False,False,False,False,False,False,True,False,False
1930,R3ATIQ57ULTJ7Z,False,False,False,False,False,False,False,False,False,False
1931,R2RRPFUELM49KP,False,False,False,False,False,False,False,False,False,False
1932,R1K0S6ZJCITLQ8,False,False,False,False,False,False,False,False,False,False
1933,R1JYYSM1I9QIB6,False,False,False,False,False,False,False,False,False,False
1934,R200UP1U5RTGHZ,True,False,False,False,False,False,False,False,False,False
1935,R3BD8PQ3KT9QHP,False,False,False,False,False,False,False,False,False,False
1936,R10VKHAEGLN6G6,False,False,False,False,False,False,False,False,False,False
1937,R36JZXNEFU6FLX,False,False,False,False,False,False,False,False,False,False
1938,R3S8K98WVGQG5U,True,False,False,True,False,False,False,False,False,False
1939,R3O8E7RTITNFHN,False,False,False,False,False,False,False,False,False,False
1940,R3BZLMB4X4T5KK,False,False,False,True,False,False,False,False,False,False
1941,R1RV648TSQOH7H,False,False,False,False,False,False,False,False,False,False
1942,RC7K1OUVI6OM,False,False,False,False,False,False,False,False,False,False
1943,R1R2Y8868I2RWG,False,False,False,False,False,False,False,False,False,False
1944,R1WRTRI6UZ9Y41,False,False,False,False,False,False,False,False,False,False
1945,R1NXG0OAXMKFNH,False,False,False,False,False,False,False,True,False,False
1946,R3HXBN6WIJSWVA,False,False,False,False,False,False,False,False,False,False
1947,R3W1OOCOX347PB,False,False,False,False,False,False,False,False,False,False
1948,R2M74YSJ43S1HV,False,True,False,False,False,False,False,False,False,False
1949,R2XO1XGB4H3Z7F,False,False,False,False,False,False,False,False,False,False
1950,R2PJNDKXZ6QMB0,False,False,False,True,True,False,False,False,False,False
1951,RHTNWMK7DANKU,False,False,False,False,False,False,False,False,False,False
1952,R3PXB7VJEK7IIU,True,False,False,False,False,False,False,False,False,False
1953,R2YXP1E7AZ5EEA,False,False,False,False,False,False,False,False,False,False
1954,RSJ4BGO0K9DLW,False,False,False,False,True,False,False,False,False,False
1955,R2R1NHJPVRC8UI,False,True,False,False,False,False,False,False,False,False
1956,RTZRRZ6SFEDU7,False,False,False,False,False,False,False,False,False,False
1957,R1DG4APVID0US5,False,False,False,False,False,False,False,False,False,False
1958,R2AIPGO84NR4IE,False,False,False,False,False,False,False,False,False,False
1959,R1M0MXOL4H235Z,False,False,False,False,False,False,False,False,False,False
1960,R2VBENLIC93CIS,False,False,False,False,False,False,False,False,False,False
1961,R1E4B0TNW9169M,False,True,False,False,False,False,False,False,False,False
1962,RSQ630OO0YDMD,False,False,False,False,False,True,False,False,False,True
1963,RFP55RTPLXX67,False,False,False,False,False,False,False,False,False,False
1964,R3COZ5T7DH719N,False,False,False,False,False,False,False,False,False,False
1965,R1O4OBAUPX66OY,False,False,False,True,False,False,False,False,False,False
1966,R3IDG8G3F2FLG2,False,False,False,False,False,False,False,False,False,False
1967,RIJGNPO0EJQ42,False,False,False,False,False,False,False,False,False,False
1968,RDM8M31IFBOK5,False,True,False,False,False,False,False,False,False,False
1969,R11OHCGSXF3DOU,False,False,False,False,False,False,False,False,False,False
1970,R1WZEZ16L84ZLE,True,False,False,False,False,False,False,False,False,False
1971,R2ITNDCPC6FP3Y,False,False,False,True,False,False,False,False,False,False
1972,RVCM9O97PP97Q,False,False,False,False,False,False,False,False,False,False
1973,RAG4L9VOI67E9,False,True,False,False,False,False,False,False,False,False
1974,RFTEQIUP7VXZ7,False,False,False,False,False,False,False,False,False,False
1975,RJCI1FLCNAG6E,False,False,False,False,False,False,False,False,False,False
1976,R36Z3HE10R7GZ8,False,False,False,False,False,False,False,False,False,False
1977,R247K1I3PL48I8,False,False,False,False,False,False,False,False,False,False
1978,RN32GY85R47HY,False,False,False,False,False,False,False,False,False,False
1979,R1CVEN7L8HL6F8,False,False,False,False,False,False,False,False,False,False
1980,R2T5ZY8L04UQI9,False,False,False,False,False,False,False,False,False,True
1981,R9P8KI2L62PB1,False,False,False,False,False,False,False,False,False,False
1982,R3C8RAREHKP3Z6,False,False,False,False,False,False,False,False,False,False
1983,R1YE18CQ6D6SJ3,False,False,False,False,False,False,False,False,False,False
1984,RWAQK6XGEDN6B,False,False,False,False,False,False,False,False,False,False
1985,RGZ8U6X1BCHYI,False,False,False,False,False,False,False,False,False,False
1986,R13KF9H673THNH,False,True,False,False,False,False,False,False,False,False
1987,R3IM6Q00TQ673X,False,True,False,False,False,False,False,False,False,False
1988,R18V43QLCPKDBK,False,True,False,False,False,False,False,False,True,False
1989,R1Q2TVGLLE4OPH,False,False,False,False,False,False,False,False,False,False
1990,R3DGLJKMY1CMSZ,False,True,False,False,False,False,False,False,False,False
1991,R22A52L11BYJ75,False,False,False,False,False,True,False,False,False,False
1992,R1YQTBAQK03SYI,False,False,False,False,False,False,False,False,False,False
1993,R3IOVAT4SOVOKW,False,False,False,False,True,False,False,False,False,False
1994,RSSO0NIVCVKSO,False,False,False,False,False,False,False,False,False,False
1995,R35HUG00LGNYG8,False,False,False,False,False,False,False,False,False,False
1996,R3U689U05P0AOT,False,True,False,False,False,False,False,False,False,False
1997,R2S31AJ13MW8RM,False,False,False,False,False,False,False,False,False,False
1998,R2AEATDGSGTT9E,False,False,False,False,False,False,False,False,False,False
1999,RIWDXB2A5DHLJ,False,True,False,False,False,False,False,False,False,False
2000,R1N282BWJCA4MV,False,False,False,False,False,False,False,False,False,False
2001,R1JEPHX4L0QTQT,False,False,False,False,False,False,False,False,False,False
2002,R1JSYXGDL84BYQ,False,False,False,False,False,False,False,False,False,False
2003,REPQ2IFBIGVFM,False,True,False,False,False,False,False,False,False,False
2004,RQ1MN765SPQWA,False,False,False,False,False,False,False,False,False,False
2005,R22MLBGR0T68IU,False,False,False,True,True,False,False,False,False,False
2006,R6FL785H4XC8L,False,False,False,False,False,False,False,False,False,False
2007,R3ECN22321IDEW,False,False,False,False,False,False,False,False,False,False
2008,R23T7TKKHPJSKH,False,False,False,False,False,False,False,False,False,False
2009,R440HS236PGCQ,False,False,False,False,False,False,False,False,False,False
2010,R3ERVV8P80MH,True,False,False,False,False,False,False,False,False,False
2011,R1KX6UXSVCCOKL,False,False,False,False,False,False,False,False,False,False
2012,R30FIVKARLM9AV,False,False,False,False,False,False,False,False,False,False
2013,R36T2NDMXB4NJH,False,True,False,False,False,False,False,False,False,False
2014,R329JK8BH9MKB6,False,False,False,False,False,False,False,False,False,False
2015,R1CGOKAFJ7KK2J,False,False,False,False,False,False,False,False,False,False
2016,RZYWWWLSKDQW5,False,False,False,False,False,False,False,False,False,False
2017,R3TKPKDFK25K37,False,True,False,False,False,False,False,False,False,False
2018,R16J6W0K27X6VE,True,True,False,True,True,False,False,False,False,False
2019,R1PKR55TP5P9UN,False,False,False,False,False,False,False,False,False,False
2020,R1PWLNYSKJHPXU,False,False,False,False,False,False,False,False,False,False
2021,RB4GO77FU0W4R,False,False,False,False,False,False,False,False,False,False
2022,R1APNVLGWWWMID,False,True,False,False,False,False,False,False,False,False
2023,R1FOL8WN1BRUQ5,False,False,False,False,False,False,False,False,False,False
2024,R3DTGT9K9TW1WW,False,False,False,False,False,False,False,False,False,False
2025,R2ZG164D9X9WXS,False,True,False,False,False,False,False,True,False,False
2026,RS1KYUJ1MECU7,False,False,False,False,False,False,False,False,False,False
2027,R2LVL18JWAKZQV,False,True,False,False,False,False,False,False,False,False
2028,RIMJZN6HRZXBK,False,False,False,False,False,False,False,False,False,False
2029,R1N4YIQWTD7FPG,True,False,False,False,False,False,False,False,False,False
2030,R25RG2OPO9F6D7,False,False,False,False,False,False,False,False,False,False
2031,R3T0BIFV2J06DN,False,False,False,False,False,False,False,False,False,True
2032,R1HVBE4UBI9KGZ,False,False,False,False,False,False,False,False,False,False
2033,R1DI5FYXVN3RDN,False,False,False,False,False,False,False,False,False,False
2034,R343MVK07H4QHY,False,False,False,False,False,False,False,False,False,False
2035,RJMANTTHDFI08,False,False,False,False,False,False,False,False,False,False
2036,R3FR4ACE3K9F9N,False,True,False,False,False,False,False,False,False,False
