,word,count,compound
1101,ridiculously,6,-0.34
1102,directly,26,0.0
1103,rear,5,0.0
1104,overheated...i,1,0.0
1105,thrilled,6,0.4404
1106,speeds<br,1,0.0
1107,thereafter,3,0.0
1108,supposed,2,0.0
1109,impressively,1,0.4588
1110,fairness,1,0.0
1111,gillette,1,0.0
1112,hard-bonnet,1,0.0
1113,lukewarm,3,0.0
1114,vroom-vroom,1,0.0
1115,glorious,1,0.6369
1116,lefty,1,0.0
1117,backk,1,0.0
1118,recoiling,1,0.0
1119,hot!<br,1,0.0
1120,shattering.<br,1,0.0
1121,amusing?<br,1,0.0
1122,go-to,2,0.0
1123,speed/heat,1,0.0
1124,"straightening,now",1,0.0
1125,direct,10,0.0
1126,mechanically,3,0.0
1127,thingy,1,0.0
1128,thermo,1,0.0
1129,make-up,1,0.0
1130,great).<br,1,0.0
1131,relative,3,0.0
1132,lot.<br,1,0.0
1133,waist,10,0.0
1134,low-watt,1,0.0
1135,functioning,2,0.0
1136,christmas.<br,1,0.0
1137,functional,17,0.0
1138,clean.<br,1,0.0
1139,frizz-fighting,1,0.0
1140,corse,1,0.0
1141,exhaust,1,-0.296
1142,damaged.<br,1,0.0
1143,least,1,0.0
1144,bet,2,0.0
1145,speedy,1,0.0
1146,blow-drying,5,0.0
1147,unfortunate,10,-0.4588
1148,somewhate,1,0.0
1149,sensational,1,0.0
1150,fun,1,0.5106
1151,italian,3,0.0
1152,shamed,1,-0.5574
1153,peroxide,1,0.0
1154,helpful,25,0.4215
1155,object,2,0.0
1156,fail,2,-0.5423
1157,occasional,11,0.0
1158,improved,1,0.4767
1159,ulta,5,0.0
1160,garden,1,0.0
1161,laundry,1,0.0
1162,relieved,1,0.3818
1163,various,27,0.0
1164,glow,1,0.0
1165,girl,6,0.0
1166,pin,1,0.0
1167,sam's,1,0.0
1168,smallish,3,0.0
1169,it'll,8,0.0
1170,punny,1,0.0
1171,sparks.<br,1,0.0
1172,rapidly,8,0.0
1173,a/c,1,0.0
1174,regal,1,0.0
1175,vicious,1,-0.3612
1176,solid,67,0.1531
1177,intial,1,0.0
1178,quietest,1,0.0
1179,definitley,1,0.0
1180,selective,1,0.0
1181,stable,7,0.296
1182,funnel,1,0.0258
1183,fumble,1,0.0
1184,otherwise...just,1,0.0
1185,drys,36,0.0
1186,planned,1,0.0
1187,premium,2,0.0
1188,absolute,7,0.0
1189,evokes,1,0.0
1190,fire).<br,1,0.0
1191,burnt,17,0.0
1192,pricy,1,0.0
1193,modern...it,1,0.0
1194,vivid,1,0.0
1195,disappointed!frizzy,1,0.0
1196,rough,8,0.0
1197,customer's,1,0.0
1198,ingood,1,0.0
1199,dreaded,1,-0.5719
1200,touchy--it,1,0.0
1201,travel<br,1,0.0
1202,blowouts,1,0.0
1203,dryed,1,0.0
1204,thick/curly,1,0.0
1205,key,6,0.0
1206,gal,1,0.0
1207,wholeheartedly,1,0.0
1208,tourmaline/ionic,2,0.0
1209,refined,1,0.0
1210,usually,175,0.0
1211,gizmos,1,0.0
1212,safe,27,0.4404
1213,prevent,2,0.0258
1214,normal-looking,1,0.0
1215,out-let,1,0.0
1216,monthly,1,0.0
1217,facial,3,0.0
1218,mighty,2,0.0
1219,mesh,5,0.0
1220,"one,i",1,0.0
1221,sister,4,0.0
1222,scared,3,-0.4404
1223,indifferently,1,0.0
1224,"satisfied,great",1,0.0
1225,traditionally,1,0.0
1226,andthe,1,0.0
1227,one....some,1,0.0
1228,sleek.<br,1,0.0
1229,early,25,0.0
1230,exotic,1,0.0
1231,clogged,1,0.0
1232,cool!<br,1,0.0
1233,slick,3,0.0
1234,diffused,1,0.0
1235,gently.<br,1,0.0
1236,heat-adjustment,1,0.0
1237,ay,1,0.0
1238,subjective,2,0.0
1239,soundless,1,0.0
1240,bilious,1,0.0
1241,settings---high,1,0.0
1242,heaven-knows-how-many,1,0.0
1243,website,4,0.0
1244,gross,3,-0.4767
1245,exposed,3,-0.0772
1246,mindful,3,0.0
1247,shut,1,0.0
1248,dense,1,0.0
1249,element,3,0.0
1250,quiet.<br,5,0.0
1251,ouchie,1,0.0
1252,pictured,4,0.0
1253,vac,1,0.0
1254,dropped,2,0.0
1255,dangerous,33,-0.4767
1256,solely,4,0.0
1257,bang-for-buck,1,0.0
1258,different.<br,1,0.0
1259,affordable,43,0.0
1260,maui,1,0.0
1261,overall,211,0.0
1262,doubled,1,0.0
1263,dizzying,1,0.0
1264,way-it,1,0.0
1265,stars.<br,2,0.0
1266,magically,1,0.0
1267,how.<br,1,0.0
1268,mother’s,1,0.0
1269,tote,1,0.0
1270,pretty-good,1,0.0
1271,gel,1,0.0
1272,already,152,0.0
1273,mariott,2,0.0
1274,jerdon,1,0.0
1275,leap,1,0.0
1276,pre-flat,1,0.0
1277,looks,3,0.0
1278,vented,3,0.0
1279,nice,801,0.4215
1280,the<br,3,0.0
1281,ok...i,1,0.0
1282,weak,44,-0.4404
1283,petit,1,0.0
1284,avoidable,1,0.0
1285,satisfying,3,0.4588
1286,continually,6,0.0
1287,vs,3,0.0
1288,dramatic,8,0.0
1289,user's,2,0.0
1290,week.<br,1,0.0
1291,high--which,1,0.0
1292,deliberately,1,0.0
1293,squealing,1,0.0
1294,compact-dried,1,0.0
1295,upset,6,-0.3818
1296,sub-par,1,0.0
1297,better.....my,1,0.0
1298,overnight,7,0.0
1299,adjacent,1,0.0
1300,vry,1,0.0
1301,demented,1,0.0
1302,yard,2,0.0
1303,enviable,1,0.0
1304,flash,1,0.0
1305,fool-proof,1,0.0
1306,overload,1,-0.3612
1307,open,21,0.0
1308,trivial,1,-0.0258
1309,raving,1,0.0
1310,diagonal,1,0.0
1311,metal,5,0.0
1312,special,55,0.4019
1313,happy.<br,3,0.0
1314,painfully,4,-0.5267
1315,sized,10,0.0
1316,sold.<br,1,0.0
1317,in.<br,1,0.0
1318,currently,15,0.0
1319,busy,6,0.0
1320,lightweight,239,0.0
1321,fairmont,1,0.0
1322,tremendously,5,0.0
1323,diffuzer,1,0.0
1324,harsh,7,-0.4404
1325,immediately!<br,1,0.0
1326,great.our,1,0.0
1327,ago:<br,1,0.0
1328,vine,2,0.0
1329,screw,5,-0.1027
1330,frizz..this,1,0.0
1331,casual,2,0.2023
1332,gnarly,1,0.0
1333,tricky,6,-0.1531
1334,smoke,1,0.0
1335,oval-shaped,1,0.0
1336,unpleasing,1,0.0
1337,else.<br,1,0.0
1338,long).<br,1,0.0
1339,friendly,13,0.4939
1340,robertson,1,0.0
1341,rooms--it's,1,0.0
1342,hand-me-down,1,0.0
1343,corporate,1,0.0
1344,"very,very",1,0.0
1345,worst,2,-0.6249
1346,no-muss,1,0.0
1347,adorable,4,0.4939
1348,parallel,1,0.0
1349,unplugged,3,0.0
1350,automotive,1,0.0
1351,favorate,1,0.0
1352,un,9,0.0
1353,arm,5,0.0
1354,dryer--cool,1,0.0
1355,high,709,0.0
1356,elswhere,1,0.0
1357,shampoo,3,0.0
1358,"quickly,i",1,0.0
1359,wax,1,0.0
1360,non-uncommon,1,0.0
1361,is<br,1,0.0
1362,dust,3,0.0
1363,wavy-straight,1,0.0
1364,exhaustive,1,-0.128
1365,it.....very,1,0.0
1366,fix,2,0.0
1367,smoothly,12,0.0
1368,oomph,1,0.0
1369,man's,1,0.0
1370,summary,4,0.0
1371,static-free,1,0.0
1372,it...it,3,0.0
1373,times/day,1,0.0
1374,ionized,1,0.0
1375,shoulder-blade-length,1,0.0
1376,garlic,1,0.0
1377,had...well,1,0.0
1378,place...all,1,0.0
1379,overused,1,0.0
1380,you've,6,0.0
1381,frizz-prone,1,0.0
1382,great!<br,4,0.0
1383,wavey,1,0.0
1384,buck,1,0.0
1385,"hot,or",1,0.0
1386,intuitively,1,0.0
1387,short/small,1,0.0
1388,wally,1,0.0
1389,lacking,1,0.0
1390,requested,1,0.0
1391,everday,1,0.0
1392,quality,13,0.0
1393,whistle,1,0.0
1394,overly-dry,1,0.0
1395,settings:<br,1,0.0
1396,fancy,35,0.0
1397,socal,1,0.0
1398,also-my,1,0.0
1399,updated,6,0.0
1400,allure,2,0.0
1401,compactly,3,0.0
1402,go,2,0.0
1403,blueish-white,1,0.0
1404,moving...your,1,0.0
1405,we've,3,0.0
1406,economical,7,0.0
1407,upward,2,0.0
1408,purple-ish,1,0.0
1409,attachable,6,0.0
1410,dryer--easy,1,0.0
1411,beach-y,1,0.0
1412,up-to-date,1,0.0
1413,greasy,3,0.0
1414,flush,1,0.0
1415,differnt,1,0.0
1416,sceptical,2,-0.296
1417,closely,5,0.0
1418,popular,5,0.4215
1419,uncomfortable,21,-0.3818
1420,was--no,1,0.0
1421,internationally,8,0.0
1422,manageable,31,0.0
1423,simply,76,0.0
1424,heaven,1,0.5106
1425,rimini’s,1,0.0
1426,unit.<br,3,0.0
1427,matching,1,0.0
1428,wm,1,0.0
1429,enought,1,0.0
1430,over,10,0.0
1431,bathroom,1,0.0
1432,long<br,1,0.0
1433,round,3,0.0
1434,continuous,5,0.0
1435,felt-particularly,1,0.0
1436,stays,1,0.0
1437,valentine's,2,0.0
1438,adapter,2,0.0
1439,absurd,3,0.0
1440,active,1,0.4019
1441,inopportune,1,0.0
1442,penny,1,0.0
1443,hands-free,1,0.0
1444,centuary,1,0.0
1445,equivalent,4,0.0
1446,absolutely,150,0.0
1447,frizz/flyaway,1,0.0
1448,none-too,1,0.0
1449,a<br,1,0.0
1450,wait,2,0.0
1451,sister-in-law's,1,0.0
1452,superhot,1,0.0
1453,slow,24,0.0
1454,mother's,3,0.0
1455,insulated.<br,1,0.0
1456,frizzed,1,0.0
1457,sparkly,4,0.0
1458,let,1,0.0
1459,thermocouple).<br,1,0.0
1460,spongy,1,0.0
1461,unbiased,12,-0.0258
1462,youthful,1,0.3182
1463,on-off,6,0.0
1464,everyday,69,0.0
1465,healthy,56,0.4019
1466,re-dry).<br,1,0.0
1467,side,5,0.0
1468,african,30,0.0
1469,unsure,1,-0.25
1470,coment,1,0.0
1471,final,9,0.0
1472,mode,1,0.0
1473,seton,1,0.0
1474,ourrental,1,0.0
1475,vg,1,0.0
1476,unsavory,1,-0.4404
1477,explode,1,0.0
1478,estimated,1,0.0
1479,sincerely,1,0.4767
1480,responsible,3,0.3182
1481,punch,3,0.0
1482,burned,1,0.0
1483,cord-keeper,8,0.0
1484,multi-voltage,1,0.0
1485,essentially,9,0.0
1486,pristine,1,0.0
1487,void,3,0.0
1488,dry/brittle,1,0.0
1489,authorized,26,0.0
1490,hi/med/low,1,0.0
1491,effectivness,1,0.0
1492,sophisticated,1,0.5574
1493,wall-mount,3,0.0
1494,awful,18,-0.4588
1495,coated,1,0.0
1496,i'd,65,0.0
1497,grat,1,0.0
1498,they've,1,0.0
1499,safely,6,0.4939
1500,weight,32,0.0
1501,plug,6,0.0
1502,wicked,1,-0.5267
1503,once,229,0.0
1504,frizz-free,13,0.0
1505,angled,3,0.0
1506,low,541,-0.2732
1507,coming,2,0.0
1508,speed,3,0.0
1509,dryer.can,1,0.0
1510,it<br,3,0.0
1511,curlerd,1,0.0
1512,piss,1,-0.4019
1513,dramatically,6,0.0
1514,unbelievable,5,0.2023
1515,sooner,3,0.0
1516,plastic,53,0.0
1517,favorable,1,0.4767
1518,honest.<br,1,0.0
1519,gfi,2,0.0
1520,ft,4,0.0
1521,seconds.<br,1,0.0
1522,real,99,0.0
1523,mid-night,1,0.0
1524,drugstore,1,0.0
1525,accessories<br,1,0.0
1526,suitable,18,0.0
1527,lateral,1,0.0
1528,worked,6,0.0
1529,marginally,3,0.0
1530,now.<br,3,0.0
1531,frizzie,1,0.0
1532,rubbish,2,0.0
1533,dice,1,0.0
1534,fancy-shmancy,1,0.0
1535,non-ionized,1,0.0
1536,improbable,1,0.0
1537,frizziness,1,0.0
1538,gimmick,1,0.0
1539,extra,149,0.0
1540,hottttt,1,0.0
1541,attributable,2,0.0
1542,convenient,94,0.0
1543,twisted,4,0.0
1544,red-black,1,0.0
1545,paja-como,1,0.0
1546,compact/lightweight,1,0.0
1547,mega-hold<br>hair,1,0.0
1548,quick.<br,2,0.0
1549,southern,2,0.0
1550,proactive,1,0.4215
1551,blonde,1,0.0
1552,beautiful,55,0.5994
1553,it.like,1,0.0
1554,sometime,5,0.0
1555,thursday,1,0.0
1556,good,1775,0.4404
1557,patiently,1,0.0
1558,finger-attachment,1,0.0
1559,working...probably,1,0.0
1560,mejor,1,0.0
1561,such,142,0.0
1562,salon-style,1,0.0
1563,dry!<br,1,0.0
1564,quite,289,0.0
1565,ionic,224,0.0
1566,annoyingly,2,0.0
1567,heat/blow,1,0.0
1568,perfect.it's,1,0.0
1569,forcefully,7,0.0
1570,aesthetic,3,0.0
1571,general,15,0.0
1572,often,104,0.0
1573,oversized,1,0.0
1574,bankable,1,0.0
1575,time-consuming,1,0.0
1576,investment)<br,1,0.0
1577,hair.........it,1,0.0
1578,high-enough,1,0.0
1579,power!<br,1,0.0
1580,unstuck,1,0.0
1581,over-drying,3,0.0
1582,rectangular,1,0.0
1583,websites.<br,1,0.0
1584,noticeable,16,0.0
1585,cheap<br,1,0.0
1586,lustrous,1,0.0
1587,curious,2,0.3182
1588,hangup,3,0.0
1589,hyatt,4,0.0
1590,don't,117,0.0
1591,thick,520,0.0
1592,tapered,1,0.0
1593,bogus,2,0.0
1594,arose,1,0.0
1595,screen,2,0.0
1596,cool,414,0.3182
1597,warm<br,1,0.0
1598,underused,1,0.0
1599,excessively,3,0.0
1600,working...conveniently,1,0.0
1601,excellent.i,1,0.0
1602,stuck.<br,1,0.0
1603,yuck,1,0.0
1604,same,518,0.0
1605,pros<br,1,0.0
1606,leonardo,1,0.0
1607,optimal,4,0.3612
1608,glue,1,0.0
1609,surgery,1,0.0
1610,overall...still,1,0.0
1611,suspicious,1,-0.3612
1612,sixteen,1,0.0
1613,occasionally,27,0.0
1614,michael,1,0.0
1615,drastically,2,0.0
1616,pathetic,3,-0.5719
1617,high-pitched,6,0.0
1618,wasteful,1,0.0
1619,on/off,4,0.0
1620,inconvenience/design,1,0.0
1621,calm,2,0.3182
1622,fine/thin,1,0.0
1623,off/low/med/high,1,0.0
1624,ago...still,1,0.0
1625,home,14,0.0
1626,distinguishable,1,0.0
1627,cradle,1,0.0
1628,thus,29,0.0
1629,deionized,1,0.0
1630,personally,37,0.0
1631,breaker(usually,1,0.0
1632,there.i,1,0.0
1633,there.<br,2,0.0
1634,prime-----no,1,0.0
1635,reasobable,1,0.0
1636,dismal,1,-0.6124
1637,sassy!<br,1,0.0
1638,cautious,1,-0.1027
1639,knock-off,1,0.0
1640,dryer---night,1,0.0
1641,low/high,3,0.0
1642,hard,268,-0.1027
1643,noise/hearing,1,0.0
1644,again,440,0.0
1645,inches,1,0.0
1646,bonus,1,0.5423
1647,lift,1,0.0
1648,ear,7,0.0
1649,josh,1,0.0
1650,hotter.<br,1,0.0
1651,bothersome,1,-0.3182
1652,so-so,1,0.0
1653,packable,4,0.0
1654,loose-curly,1,0.0
1655,enjoys,1,0.5106
1656,n,7,0.0
1657,originally,29,0.0
1658,worse.<br,1,0.0
1659,customizable,1,0.0
1660,appliance.<br,1,0.0
1661,disposable,4,0.0
1662,all-over,1,0.0
1663,gigantic.<br,1,0.0
1664,someday,1,0.0
1665,unattended,1,0.0
1666,infrared,4,0.0
1667,side.<br,1,0.0
1668,half-hearted,1,0.0
1669,cuts,1,-0.296
1670,cylinder-end,1,0.0
1671,bay,1,0.0
1672,twin,9,0.0
1673,loudness,1,0.0
1674,surprised,22,0.2263
1675,seocnd,1,0.0
1676,girlfriend.<br,1,0.0
1677,knotted,1,0.0
1678,usps,1,0.0
1679,like,20,0.3612
1680,protective,3,0.0
1681,professionally,6,0.0
1682,y,4,0.0
1683,you'd,6,0.0
1684,newport,1,0.0
1685,manageable.<br,1,0.0
1686,bent,3,0.0
1687,especially,165,0.0
1688,shorter,1,0.0
1689,lots,1,0.0
1690,much...so,1,0.0
1691,cheep,6,0.0
1692,together,64,0.0
1693,what-have-you,1,0.0
1694,well-liked,1,0.0
1695,defunct,1,0.0
1696,i'll,59,0.0
1697,heating-element,1,0.0
1698,medium,8,0.0
1699,travel-ready,1,0.0
1700,fastidious,1,0.0
1701,for.<br,3,0.0
1702,straightforward,3,0.0
1703,self-explanatory,2,0.0
1704,serious,14,-0.0772
1705,fine-haired,1,0.0
1706,efficient.<br,1,0.0
1707,dirt,1,-0.34
1708,swiftly,3,0.296
1709,metal--which,1,0.0
1710,state-of,1,0.0
1711,voided,1,0.0
1712,watch,3,0.0
1713,styling.<br,4,0.0
1714,cosmpolitan,1,0.0
1715,patient,1,0.0
1716,grown,1,0.0
1717,sorry,13,-0.0772
1718,median,1,0.0
1719,though,4,0.0
1720,kinda,8,0.0
1721,unsightly,4,0.0
1722,perfectly.<br,1,0.0
1723,hightly,1,0.0
1724,nice.the,1,0.0
1725,amazon's,16,0.0
1726,warm-ish,1,0.0
1727,slim,2,0.0
1728,usefull,1,0.0
1729,proverbial,1,0.0
1730,lottery,1,0.0
1731,u-turns,1,0.0
1732,hor,1,0.0
1733,travel-oriented,1,0.0
1734,darkish,1,0.0
1735,visibly,1,0.0
1736,upwards.<br,1,0.0
1737,rusk,1,0.0
1738,alien,1,0.0
1739,pearl,2,0.0
1740,consequently,2,0.0
1741,great,2657,0.6249
1742,prohibitive,1,0.0
1743,subway.<br,1,0.0
1744,she'd,3,0.0
1745,manly,9,0.0
1746,hefty,4,0.0
1747,purple,12,0.0
1748,inch,2,0.0
1749,"hair,usually",1,0.0
1750,lo-speed,1,0.0
1751,e...really,1,0.0
1752,suffocating-feeling,1,0.0
1753,use).<br,1,0.0
1754,automatically,18,0.0
1755,hinged,3,0.0
1756,quiet-as,1,0.0
1757,quieter,10,0.0
1758,australia.<br,1,0.0
1759,terribly,15,-0.5574
1760,downward,3,0.0
1761,snuggly,2,0.0
1762,chronic,1,0.0
1763,ironically,3,0.0
1764,compact,318,0.0
1765,potty,2,0.0
1766,manual,12,0.0
1767,skin,1,0.0
1768,set'.<br,1,0.0
1769,newvo,1,0.0
1770,other.especially,1,0.0
1771,fast--a,1,0.0
1772,wasn't,12,0.0
1773,protectant.<br,1,0.0
1774,height,4,0.0
1775,weird).<br,1,0.0
1776,elong,1,0.0
1777,fragile,8,0.0
1778,annoying<br,1,0.0
1779,donno,1,0.0
1780,startlingly,1,-0.0772
1781,netural,1,0.0
1782,scorching,1,0.0
1783,net,6,0.0
1784,uses.<br,2,0.0
1785,unneeded,1,0.0
1786,spent,2,0.0
1787,online<br,1,0.0
1788,tore,1,0.0
1789,hundred,2,0.0
1790,optimistic,2,0.3182
1791,disatisfied,1,0.0
1792,eactly,1,0.0
1793,overly,29,0.0
1794,alike,1,0.0
1795,advertised,40,0.0
1796,impressions:<br,1,0.0
1797,tooooooo,1,0.0
1798,over-heated,2,0.0
1799,review,2,0.0
1800,surreal,1,0.0
1801,it...now,1,0.0
1802,ol,1,0.0
1803,store,1,0.0
1804,paramount,1,0.0
1805,"powerful,light,quiet",1,0.0
1806,large,136,0.0
1807,orange,1,0.0
1808,customized,2,0.0
1809,touch,19,0.0
1810,lol,5,0.4215
1811,reviews--most,1,0.0
1812,potentially,5,0.0
1813,ample,6,0.0
1814,though-she,1,0.0
1815,hard-to-control,1,0.0
1816,haven't,7,0.0
1817,obvious,10,0.0
1818,while,1,0.0
1819,maximal,1,0.0
1820,online,16,0.0
1821,weird,28,-0.1779
1822,eliminated.<br,1,0.0
1823,low-high,1,0.0
1824,x'mas,1,0.0
1825,shipment,1,0.0
1826,to.<br,3,0.0
1827,black,106,0.0
1828,water<br,1,0.0
1829,giant,6,0.0
1830,unexpectedly,2,0.0
1831,revlon,4,0.0
1832,semi-permanent,2,0.0
1833,silky,56,0.0
1834,uncluttered,3,0.0
1835,noisy,130,-0.1779
1836,typically,24,0.0
1837,oilskin,1,0.0
1838,conditioned,2,0.0
1839,randomly,6,0.0
1840,outrageously,3,-0.296
1841,oceanfront,1,0.0
1842,locked,1,0.0
1843,styling,8,0.0
1844,regalado,1,0.0
1845,deciding,1,0.0
1846,al,1,0.0
1847,correct,15,0.0
1848,remedied.<br,1,0.0
1849,neck,1,0.0
1850,office.<br,1,0.0
1851,graciously,1,0.5106
1852,minutes.<br,1,0.0
1853,"dryers,---full",1,0.0
1854,dosent,1,0.0
1855,bright(almost,1,0.0
1856,burst-of-cold-air,1,0.0
1857,wasted,1,-0.4939
1858,radical,2,0.0
1859,returned,1,0.0
1860,air-drying,2,0.0
1861,gimicky,1,0.0
1862,soft...i,1,0.0
1863,defective,54,-0.4404
1864,mouthful,1,0.0
1865,crying,1,-0.4767
1866,sensitive,20,0.0
1867,naps,1,0.0
1868,collasable,1,0.0
1869,unmanly,1,0.0
1870,tad,12,0.0
1871,battery-operated,1,0.0
1872,defiantly,2,0.0
1873,skilled,1,0.0
1874,erratic,1,0.0
1875,heist,1,0.0
1876,durable.handle,1,0.0
1877,retractable,434,0.0
1878,up...performance=none,1,0.0
1879,single,23,0.0
1880,amazed,2,0.4939
1881,appear,3,0.0
1882,rms,1,0.0
1883,organized.my,1,0.0
1884,appropriate.<br,1,0.0
1885,top-notch,1,0.0
1886,cold/warm/hot,1,0.0
1887,mrs.<br,1,0.0
1888,i've,144,0.0
1889,basic,52,0.0
1890,trustworthy,1,0.5574
1891,neatness,1,0.3182
1892,feel,1,0.0
1893,quietly,15,0.0
1894,table,1,0.0
1895,heartedly,1,0.0
1896,bough,1,0.0
1897,pleased<br,1,0.0
1898,lightweigth,1,0.0
1899,sticky,5,0.0
1900,cleanable,5,0.0
1901,long-term,1,0.0
1902,workhorse,2,0.0
1903,cord.<br,1,0.0
1904,woah,1,0.0
1905,brazilian,1,0.0
1906,shoulder,4,0.0
1907,common,15,0.0
1908,brick,1,0.0
1909,forget-about-it,1,0.0
1910,car's,1,0.0
1911,drying<br,1,0.0
1912,non-tourmaline.<br,1,0.0
1913,other's,1,0.0
1914,latter,1,0.0
1915,golden,3,0.0
1916,puny,1,0.0
1917,cheaply,14,0.0
1918,tightly,10,0.0
1919,"friends,i'm",1,0.0
1920,wa-lah,1,0.0
1921,winning,1,0.5267
1922,decreased,1,0.0
1923,picky,21,0.0
1924,travel-size,1,0.0
1925,quiet,492,0.0
1926,those<br,1,0.0
1927,otra,1,0.0
1928,please,11,0.3182
1929,around<br,1,0.0
1930,build,4,0.0
1931,ferociously,1,-0.2732
1932,nag,1,-0.3612
1933,naturally.<br,1,0.0
1934,contacted,1,0.0
1935,anywhere,42,0.0
1936,mfgrs,1,0.0
1937,unbalanced,1,0.0
1938,operative,1,0.0
1939,luke,2,0.0
1940,up--it's,1,0.0
1941,tin,1,0.0
1942,gosh...this,1,0.0
1943,shipping.very,1,0.0
1944,similarly,6,0.0
1945,comfortable<br,1,0.0
1946,invaluable,3,0.0
1947,full,142,0.0
1948,onyx,1,0.0
1949,laborious,1,0.0
1950,nasty,3,-0.5574
1951,sooooooo,2,0.0
1952,absolutly,1,0.0
1953,cosmopolitan,1,0.0
1954,incredibly,41,0.0
1955,non-hanging,1,0.0
1956,pronounced,1,0.0
1957,tourmaline/ceramic,1,0.0
1958,ionshine,1,0.0
1959,chin,3,0.0
1960,velcro,2,0.0
1961,frist,1,0.0
1962,imaginanble,1,0.0
1963,small<br,1,0.0
1964,no-frills,4,0.0
1965,unseen,1,0.0
1966,semi-bald,1,0.0
1967,goo,1,0.0
1968,dryer-shinier,1,0.0
1969,flow.<br,3,0.0
1970,uber,3,0.0
1971,native,1,0.0
1972,avail.<br,1,0.0
1973,retired,2,0.0
1974,ecological,1,0.0
1975,cheap-looking,1,0.0
1976,lil,3,0.0
1977,locking,2,0.0
1978,heavey<br,1,0.0
1979,hairstyle,5,0.0
1980,well-sized,1,0.0
1981,handily,2,0.0
1982,additional,25,0.0
1983,reasonable,80,0.0
1984,sporactic,1,0.0
1985,couple,41,0.0
1986,defect,1,-0.34
1987,impressive,24,0.5106
1988,thw,1,0.0
1989,expansive,1,0.0
1990,straw,3,0.0
1991,snug,1,0.0
1992,powerful....but,1,0.0
1993,dont,14,0.0
1994,learned:<br,1,0.0
1995,compact...great,1,0.0
1996,imagine,1,0.0
1997,fuzzy,5,0.0
1998,befo,1,0.0
1999,brands.<br,1,0.0
2000,isn't,28,0.0
2001,yhe,1,0.0
2002,freakin,1,0.0
2003,head.<br,1,0.0
2004,unwieldly,1,0.0
2005,self-diagnosed,1,0.0
2006,outside,9,0.0
2007,muscle/nerve/arthritic,1,0.0
2008,commercial,9,0.0
2009,desperate,6,-0.3182
2010,brownish,1,0.0
2011,average,48,0.0
2012,decently,5,0.0
2013,stuffed,1,0.0
2014,skeptical,44,-0.3182
2015,shaver,1,0.0
2016,public,2,0.0
2017,significate,1,0.0
2018,somethng,1,0.0
2019,fight,1,-0.3818
2020,interior,1,0.0
2021,also..fairly,1,0.0
2022,caught,3,0.0
2023,cool-warm-hot,1,0.0
2024,continuously,2,0.0
2025,mysteriously,2,0.0
2026,puppy,2,0.0
2027,near,11,0.0
2028,update...the,1,0.0
2029,travel,13,0.0
2030,glad,96,0.4588
2031,air-power,1,0.0
2032,delightfully,1,0.5719
2033,inadvertantly,1,0.0
2034,fabulous,35,0.5267
2035,enough,558,0.0
2036,mid-range,1,0.0
2037,naughty,1,0.0
2038,mega,2,0.0
2039,overdue,1,0.0
2040,span,1,0.0
2041,ceramic,162,0.0
2042,times/week,1,0.0
2043,comparable,22,0.0
2044,foam-like,1,0.0
2045,compliment,1,0.4767
2046,dangerously,1,-0.4588
2047,proud,2,0.4767
2048,it...i'm,1,0.0
2049,wrong!<br,1,0.0
2050,carpal,3,0.0
2051,moment's,1,0.0
2052,spectacular,7,0.0
2053,robotic,1,0.0
2054,retracable,1,0.0
2055,viola,1,0.0
2056,unable,15,0.0
2057,unhappy,13,-0.4215
2058,bblow,1,0.0
2059,effective,42,0.4767
2060,valid,3,0.0
2061,rather,115,0.0
2062,intake,2,0.0
2063,fizzle,1,0.0
2064,anew,1,0.0
2065,non-commercial,1,0.0
2066,allow,1,0.2263
2067,political,1,0.0
2068,close,79,0.0
2069,unsafe,6,0.0
2070,things-<br,1,0.0
2071,satinwear,1,0.0
2072,red/navy/white,1,0.0
2073,december,1,0.0
2074,for.ev.er,1,0.0
2075,purported,1,0.0
2076,local,59,0.0
2077,atrocious,1,0.0
2078,prefect,2,0.0
2079,eash,1,0.0
2080,conveniently,16,0.0
2081,over-heating,2,0.0
2082,ssx,1,0.0
2083,asleep,5,0.0
2084,sedu's,1,0.0
2085,cerebral,1,0.0
2086,dryer....basically,1,0.0
2087,free...highly,1,0.0
2088,non-carry-on,1,0.0
2089,sunny,2,0.4215
2090,vertical,2,0.0
2091,product..as,1,0.0
2092,tip,2,0.0
2093,nearby,1,0.0
2094,frustrating,14,-0.4404
2095,dead,31,-0.6486
2096,primarily,9,0.0
2097,massively,1,0.0
2098,bright,105,0.4404
2099,super-compact,1,0.0
2100,thank,4,0.3612
2101,can't,37,0.0
2102,tired,28,-0.4404
2103,simultaneously,1,0.0
2104,feeble,1,-0.296
2105,you.<br,1,0.0
2106,utility.<br,1,0.0
2107,stores...no,1,0.0
2108,gripy,1,0.0
2109,spiral,7,0.0
2110,windmere,1,0.0
2111,ordinarily,2,0.0
2112,questionable,2,-0.296
2113,initial,5,0.0
2114,belly,1,0.0
2115,exactly,225,0.0
2116,excelen,1,0.0
2117,spendy,1,0.0
2118,tacky,3,0.0
2119,little,989,0.0
2120,yellowbird,1,0.0
2121,web,1,0.0
2122,another<br,2,0.0
2123,fyi--the,1,0.0
2124,drying(even,1,0.0
2125,wash,1,0.0
2126,awesome,170,0.6249
2127,once/day,1,0.0
2128,sunday,3,0.0
2129,we're,4,0.0
2130,do,3,0.0
2131,did/t,1,0.0
