,review_id,compound_unclean
2693,R21296UTEHR6JM,-0.3612
2694,RXTNJ2LNQTMH3,0.9318
2695,RRGRBUU71MUEJ,0.4215
2696,REN19V7D77UD0,0.5719
2697,RD1G7FVN87F6G,0.836
2698,r1q0kl963b9cjh,0.5095
2699,r3j87enr537aur,0.8329
2700,RYAUMWNA5M2M0,0.7734
2701,R1L4QBLLPDE2J6,0.7261
2702,R396SOFUN57ZJV,0.5553
2703,r1y7cswymji8j3,0.926
2704,R1L4ZEGF8LRJAU,0.631
2705,R25OVMKNKE7SX0,0.0
2706,R2DK1MM58SBYU8,0.908
2707,R3CT4NYKIU30O6,0.3182
2708,R3HKD1GOYO4LKS,0.5994
2709,R3LEUHR5EXFJQ7,0.9475
2710,R1865Z9HL6XO1U,-0.1635
2711,R3RQ0OVEQ5MJ1U,0.8687
2712,R20BF4QIYZ781N,0.63
2713,R5YSZYYYU3F8H,0.4404
2714,R1K5J2SYY8BD90,0.7783
2715,R32F1LMP3UQN0J,0.5267
2716,R204NAD3TV27N0,0.5255
2717,R5EHKVQNKGS68,0.9183
2718,R2Z21Y1YCXKDK0,-0.4767
2719,R2C41VWWSFWM7R,0.5719
2720,R286E1J51SXJ9P,0.8555
2721,RZ3RKYLJFL878,0.6442
2722,R1N47E99KQ5BS6,0.6596
2723,R20LSBN0EWQQSV,0.7717
2724,R256574MXOQH2J,0.0
2725,R2M4WUSWKTAJR1,0.9614
2726,ROU9U8M3ZSDUP,0.6705
2727,R369HAV8GQNV0B,-0.3382
2728,RRTHNPCI8W1V9,0.6444
2729,RAB5PS2HONX6M,0.0
2730,R2HI6G80K7VSHU,0.9263
2731,R2QG8W7X2OJ5A3,-0.7553
2732,R39CW88EQA08QJ,0.6249
2733,R1DAN6PG2TE1KZ,0.7096
2734,R1CZPP17D8O41S,0.7351
2735,R13V14I0SLOFY3,-0.799
2736,R12EPVRW0ZLYCY,0.0
2737,R2GSNN7V676V6R,-0.0258
2738,R2JUOKISE1ZN7E,0.6114
2739,R3IFYC463Z0142,0.0
2740,R3ES67TC840NR,0.6908
2741,R5KGBUA3L48NM,0.6249
2742,R1UPP9ERQKPN2T,0.7297
2743,R29UNXUU9MK5B5,0.9273
2744,R2NQS66H0LVGNW,0.296
2745,R1Y2WWSSVBLWJ3,0.4404
2746,R1MD3YNHR8HVLE,0.0
2747,R2GPMGFB51TWVZ,0.7579
2748,R3TW5BJI9NEURY,0.8622
2749,RG7KAC0JRHR4C,-0.2612
2750,R8JP5XJ2TL9M0,0.8398
2751,ROGI595SWIGL4,0.6369
2752,R3R3UTJ12VGZ6,0.75
2753,R30P37Y5A9GMSC,0.6449
2754,RS39JUFADQYER,0.891
2755,R2LN3C5ALO16DS,0.8264
2756,RM3YN9HNOLOBE,0.765
2757,R2RD8LUGB44LCO,0.7096
2758,R1IDP9XW23FWBJ,0.2838
2759,R2CEYT8THTB9LF,0.9828
2760,RTHTKU1SAV9HM,0.7964
2761,RY80HE5FHR58W,-0.3868
2762,R3ONQXCPG8CMV6,0.8299
2763,R2X2KPLB5DAV8K,0.6573
2764,R3TB60SPYZ7VWM,0.9757
2765,R1DE9124JG45K3,0.0
2766,R3DD4YS2I0HCX,0.9304
2767,R2EYJNA4VK4M74,0.4404
2768,R6Q4XSXBWWVKT,0.7259
2769,R2EO036PZXECJ7,0.0116
2770,R2PY14TJMXTK20,0.5994
2771,R1VF0MO9PGENY0,0.0
2772,R39HXPCSWRHTSB,0.0
2773,R1PLT3J7PUKN1T,0.6597
2774,R1CDDILHSSUXTS,0.9538
2775,R2MVRQB6FNR76T,0.7659
2776,R3BMHB6D32AI6P,0.891
2777,R2TACOUICRB4M4,-0.4973
2778,R1V61V7G23DE42,0.4389
2779,R37KSLHXVFX2WD,0.4559
2780,R3NZGSPYXPFC2A,0.7579
2781,R1XFXNA1UVD62J,0.6486
2782,R34TR9RUYFJDXP,0.5487
2783,R21T2UBFXQBLZ,0.8687
2784,R27LZEDBMSV1S7,0.4404
2785,R3G0SWJX2WDCM4,0.906
2786,R1AIZ15WNBA1P1,0.0
2787,R31QDD3ZDG18DC,0.9489
2788,R2BV4LP3MBTJM3,0.9397
2789,RAEFGAAX36UJK,0.6988
2790,RDTAZB55MYKJO,0.7604
2791,R21GEG6SZU7BFP,0.9886
2792,R2FW8F4DH72H7L,0.9862
2793,R2ZGGD7ZVZSLHI,0.6808
2794,R3CHQSZ9USKEAQ,0.8762
2795,R2TCR0UHJSAD8Y,0.6588
2796,r3ckykoele1as,0.7506
2797,RV1C41AQQP4V,0.6369
2798,R3B4RQQP93LTLD,0.8908
2799,R2BABGJM1KGHJY,0.6114
2800,R3LSL2Q5GQ0VUD,0.6249
2801,RS261HIRVJ661,0.0188
2802,R2H9642V0210ZJ,0.5994
2803,R1UBQDT7I1JCZ,0.6351
2804,R1M1UGUHORUL7G,0.6177
2805,R1GA154VO7E0YN,0.7551
2806,R1Y28IY063I70B,-0.2755
2807,R1T4F5GM10C0N3,0.5095
2808,R3AHDH2KIV67NP,0.0
2809,RHTMQSOAJXBKI,0.6369
2810,R3G46FF7U4BANJ,0.9493
2811,R1OP0CFBT8OXWY,0.6249
2812,R3DXLVFLFLMF48,-0.0772
2813,r3e7rs9dwe6os9,0.2244
2814,r2ylqsfihfg7bl,0.0
2815,R20NHAHOBJ0GKT,0.3974
2816,R28IWJHQ5MWNA8,0.9727
2817,R3P6MZXP7NTGEY,0.658
2818,R68G0U0POZHHU,0.8052
2819,RILJFP4CWXCXB,0.891
2820,r2jtmocvvf2682,0.0
2821,R2P28IJCMF7GDT,0.6239
2822,RGVHKJEEPKH5C,0.8941
2823,R3AE2VKO9B0H5I,0.8979
2824,R1MORWT7YVBFKK,-0.4007
2825,R13URA1XIURMDH,0.5551
2826,R17TUKKLT8YB7G,0.5859
2827,RMDY2DF6WAYPZ,0.5719
2828,R1F5W82PEAC6AM,0.2826
2829,RI0VB034MXT7G,0.972
2830,R2Q6WVNP1TFPMW,0.784
2831,R2ZBYDVWATH9D9,0.5719
2832,R2VRYXP6NB2YZ2,0.9705
2833,R2WFG1L89KE57O,0.5994
2834,R1VRVF5838MVU0,0.4927
2835,RKDRNQQPLRQP1,-0.157
2836,R2ZCUNWP10OPID,0.6369
2837,R104XXT8JZ7XR4,0.9276
2838,R2DSM6AY5OE49A,-0.4753
2839,R1X4K31XZI45EU,0.9491
2840,ROI4PACKY0AYT,0.0
2841,R3IUPJ8NLUE4I6,0.0
2842,R2OIQCURCZ624Q,0.4404
2843,R2QYRS4X7L4ZVI,0.8957
2844,r2ffxi7zl2rhi7,0.4404
2845,r2ks94wmikfh3c,0.4588
2846,R2TNLZ2RE7QOJO,0.5971
2847,R34V01LU9YA1Y4,0.765
2848,R2STRCETCZ9JKC,0.5411
2849,R2KT7JP3DQYNPF,-0.1027
2850,RMVO04AK0UTTW,0.5411
2851,R27H2ST90ZO4PK,0.6369
2852,R32WDR5YR231JD,0.5859
2853,R33JR4L7LTQCGH,0.6249
2854,R75T9UCA64Z74,0.9719
2855,R3EJXV14VFQ5RF,0.7783
2856,R16H1I6C0C5IZT,0.4404
2857,R3JACPKHRJF0L,0.6588
2858,R3TP52BU5OUX0H,0.0
2859,R1M2IQ33DY16E1,0.0
2860,RVIMRCBH39HAN,0.4404
2861,R1PFF9UWVVGHRD,0.4404
2862,R3HOL8EV5UHA4R,0.836
2863,R3OV2R4ORX44E6,0.3384
2864,R313I8MNA7J031,0.9582
2865,RC7DDMHCYWN19,0.4926
2866,R3IBFUUU6XUELP,0.0
2867,R1WYIOM070XPAG,0.6696
2868,R1EY8N900X5BH7,0.6369
2869,RDY7M1XQTLCJO,0.6784
2870,R3RC7TR0Q8RSXR,0.6378
2871,R1HYB39QZEBAII,0.0
2872,R1KQUX6NWFC7OV,0.4404
2873,R5YFTAF8YPT7U,0.4927
2874,R18RD4NQSHQQS6,0.6705
2875,R2B89U65RIKJRP,0.5719
2876,RURJE57QFSFH9,0.765
2877,R3H0W1R7W08R59,0.6249
2878,RXMRM18VOV0E8,-0.2263
2879,RCEOSPB2XK41O,0.0
2880,R7HUEK5G9523O,-0.2263
2881,R1CJ8RKKW8JTW5,0.5719
2882,R2QIBLNJSP9JLI,0.5994
2883,R2Q1YD1C9E95XM,0.6588
2884,R2T8RY5DITHCM7,0.4215
2885,R22V6Z1JE1J2TI,0.5719
2886,R3QDZZPY8WG42S,0.6369
2887,R7W7JY80DYINK,0.6696
2888,R2IZQL5W2Z8CGC,0.9853
2889,R3TXLYT9QS38Z,0.3612
2890,R3CCRO5U0ZH984,0.6124
2891,RBXGFNU33EE7S,-0.4847
2892,R27D2DVF86TIMD,0.8555
2893,R1OSJ1NW6F6ZQB,0.7164
2894,R1KQ6ZRYZGMORI,0.9147
2895,R12ODYW0S4JPKU,0.6369
2896,R1E00UMNTMTU9Y,0.9648
2897,RY1E8ZJ11P4TV,0.5095
2898,RG332MCWP1XS3,0.6369
2899,R1OKGB4YIBM6S3,0.3919
2900,R2AR5HTMBFY18P,0.6696
2901,R3LGJ54UBD00EO,0.5093
2902,R3LMJ8QQ8XYXVU,0.5849
2903,R2Y7BKGP2Z0U6V,-0.6908
2904,R2CNXJI7ERM1L3,0.5423
2905,R17SIJV7UR9472,0.872
2906,R34GWGS2FPCB6V,-0.1815
2907,R2BD0RPI4KU70A,0.5719
2908,R11GVXIBUEC7CD,0.0
2909,R305KXA5VD6QJM,0.6369
2910,RQ73ZP5XYKGME,-0.3336
2911,RKPEDI0I8EGH1,0.0191
2912,R2R9H1KBIUWV36,0.2732
2913,RARZ4ZU81H5KP,-0.3949
2914,R34Y2QML2XPZST,0.3016
2915,R2QPA0THPH6CNY,0.0
2916,R2ECDXUG5JLECX,0.1901
2917,R6X9MVS21CKLN,0.8381
2918,R1WG6XANBHVMGH,0.6369
2919,R3393TL7VK31PM,0.784
2920,RLKTVOD4X1S0O,0.5719
2921,RP1XIPG3QA5HV,0.9044
2922,R258Y3SQF0GFJ9,0.296
2923,R277VFLD352198,0.2124
2924,R2S4KH8BCXQGZA,0.9426
2925,R1IQDQ0FQGTRSI,0.8357
2926,R11FMSA03083XU,0.8316
2927,R3RZ7IB211YACA,0.6369
2928,R3L7X178A87EA4,0.9575
2929,R9413YAIDFS5S,0.5095
2930,R3QCSLKAEY8A8D,0.717
2931,R1ZKSV5B046I69,0.8737
2932,R13LBZDI8FR0FJ,0.296
2933,R11NHTW0M21W3M,0.9177
2934,R3MX25JGO8PRHR,0.9476
2935,R36IUPSVFH1EN6,0.9044
2936,R234F5BCQPB989,0.9112
2937,R1WPDUE8T1OXVC,0.8999
2938,R3LDR1OCKW46F3,0.3372
2939,R30MUU3GCQQGF7,0.765
2940,R1FKM4OSHQVGD3,-0.5119
2941,RII9HB2Q1751U,0.784
2942,RWMOUGO0FO8Y,0.8754
2943,R2UU0A5WDCR1N0,0.9497
2944,R1780WKBCRIL2T,0.0
2945,R8R0SG77E9QN7,0.0
2946,R3JP3EQH0YPSW7,0.6588
2947,RX3J9LOZMPKZ8,0.6633
2948,R280Y5XGT8ARX3,0.9325
2949,R2EQ43T7I04RXP,0.3412
2950,R2GEL0U3312UT3,0.6696
2951,R3940BGOTHD9Z7,0.6688
2952,R3AYKAQYH3CGDC,-0.2058
2953,R2TMW8ABA3GJ66,0.8587
2954,R1NP0MJ29DSNZ2,0.4404
2955,RCFXFV8JHSCR1,0.6696
2956,R1MOIXDV6LTF1J,0.0
2957,R35OPWLWY98UL2,0.877
2958,R30WUH1FJ580BP,0.9136
2959,R37TURN00KCZ29,0.4404
2960,R26W24BB7HN0Z1,0.0
2961,R3JTFGQ6KWYU6T,0.8395
2962,R2RA0RLYD1ZRJH,0.0
2963,RT2XLCOAKNLT9,0.9622
2964,R2D0VROZUEFBKQ,0.8316
2965,R2CHEYL8BTE8HC,-0.2382
2966,R1V3W5N6I6K2JB,0.5719
2967,RI6K5971Q25AW,-0.1313
2968,R3T396QQRP6JFN,0.9441
2969,R14FK9OMF5392S,0.0
2970,R9MYJN2RWYVIH,0.9585
2971,R2DZPSG9W0300C,0.9184
2972,R2Y3ZUQYG9P9NJ,-0.2755
2973,R18LCIB2NLO3EP,0.5499
2974,RVQL2XHFLSF8A,0.5499
2975,RQQUQ00VUX3JV,0.8536
2976,RT3JXKBOB89GN,-0.6798
2977,R3QKR9HUSZ7OWJ,-0.5719
2978,R324E2OJ1Q3ZWS,0.9186
2979,RQRNF0JCW3O75,0.6588
2980,R1CJD17JHXW5DZ,0.7888
2981,RSTWHAYKVZLMC,0.7447
2982,R25IIAP6BOL40S,0.78
2983,R291F7MJ7IVB25,0.4019
2984,R8UX9UU6C18EK,0.972
2985,R468LA4DXFNO6,0.5719
2986,R1T4NEB7TI5067,-0.6539
2987,R18UE4TNMUQCFM,0.5106
2988,RK673MR94OB,0.6467
2989,RGHNKY5YQRT9,-0.3595
2990,ROJXJLJJX0V49,0.8585
2991,R2M6NSHMRK4TAG,0.4404
2992,R9BRHNNL0VQ5C,0.6696
2993,R1R5LUGGMINCCG,0.0
2994,R3P5FKWDK2YFIS,0.8058
2995,R1ZCYHN6UXI3QP,-0.8437
2996,R3C14EL0GXNMAW,0.6369
2997,R9AQZ1VHXPWQU,-0.6575
2998,R28SI2EYRULI06,0.5719
2999,R1GSGTSF9TI82P,0.9717
3000,R1406VMY12FV3D,0.4926
3001,RPUKWLK69Y8OT,0.5562
3002,R352AZC0Z4R26C,0.8689
3003,R3MT9VL1XBRVW8,0.4404
3004,R38TOVKSAAVRWK,0.7371
3005,R3VI0TEWRHOFJ9,0.6757
3006,RTSXV56AYJ7IH,0.0
3007,R2JV7PLGQVNO2G,0.6249
3008,RWB38KMEGQA8V,-0.0683
3009,R2LNS9IT829SV5,-0.3412
3010,RBQUEYK8CUQX6,0.7783
3011,R1AY5WOXPMROGD,0.5719
3012,RC6J1V2D2ERU9,0.9839
3013,R24ILJPPIQ00MI,0.5719
3014,RQETBM79T2W20,-0.5964
3015,R119OECPTGFYVH,0.9728
3016,RF6MMCFUIGA5N,-0.5216
3017,R29DC6VJDNXI4D,-0.2755
3018,R1IAI994UEY6U9,0.0
3019,R1PIKU94GC0Y4C,0.2716
3020,RYDNRUT4VV30P,0.9691
3021,RB7PGVU1SZIJP,0.7783
3022,R35LFAM8UP8S21,0.7095
3023,R31QLHYM1S6GKH,-0.7096
3024,R3S7I979N280QZ,0.4588
3025,RS21GDBNGC3SL,0.4753
3026,R39JDSETIENSIU,0.6369
3027,R17W1JOF8FV041,0.3987
3028,R1179OA7BJDJCX,0.7964
3029,RTHYSKY7A0IRQ,-0.5157
3030,R1RY030Z47U5JH,0.4588
3031,R236G890M070LA,0.6369
3032,R1Q6LFN6H1AFXR,0.6369
3033,R2CZPR00YSC3XZ,-0.4449
3034,R2F5SG006X16Q2,0.765
3035,RC8TDTVWM7H0A,0.0
3036,R6DV2JTVB859N,0.5719
3037,RHELGA9TDTR4Y,0.8576
3038,R2D7QAYVNP3VPS,0.4927
3039,RZYR70XL5ACAY,0.9055
3040,R9CWD7EU1S7D2,0.6892
3041,R2GWAJ8QN9JNZI,0.9201
3042,R2VNIOVKTO1I8Y,0.6369
3043,RNVQZMAC1TSFP,0.4927
3044,R1MU9FQYD5W0M4,0.1128
3045,R243BMUZH20G9G,0.5994
3046,R38CY7HV88JNUI,0.5379
3047,R2TI4KEVP1N9M6,-0.3412
3048,R1WIPLKC2MSPIC,0.0
3049,R3K5SLNQTDKEUW,0.8399
3050,R18KLSYG56PVVL,0.91
3051,R15KL9B4CZLMJ2,0.2838
3052,R7W5CWQBTQ7KJ,0.0
3053,R34P09SGXPT6NU,0.6369
3054,R16U1GMIVQV6FQ,0.886
3055,R33KBP8PREKWDE,0.7845
3056,RZ4OQD3X3I7MM,0.8479
3057,R368YQXPHMFJMK,0.2225
3058,R1Q3GLR0JZ9UHQ,0.3578
3059,R2MNKPK3SGKEI,0.3036
3060,R3UKXF749WQMEV,0.7269
3061,R3I26MLKCWUR5V,0.9458
3062,R2EMNEXLGE214Y,0.6369
3063,RPAV22RTHUACV,0.5542
3064,R21CQS10190DFF,0.9453
3065,R3FT4HU3EXLSHK,0.5218
3066,R37R3W3LGLP9VX,0.7184
3067,R1OX67GWTRZZ6Z,0.5719
3068,R2FO3DJREJBZV1,0.902
3069,R1U186R9XZ6MSP,0.7901
3070,r3u1i8nsjya26b,0.3506
3071,RZSJ1AWRMX9CX,0.5859
3072,R3Q2D05CJROSYX,0.431
3073,R1XCF2STXMG3K7,0.4404
3074,R710TFS6EOHKL,0.54
3075,RIGP58GUQUM3W,0.9132
3076,RQ3U4941117JZ,0.6249
3077,ROA2UH4PY8KYC,0.7783
3078,RZNFF2J5VHTRO,0.7233
3079,r3t7a08qu55m90,0.4926
3080,R2ILT7L18EWNAJ,0.615
3081,R1A9XYVIFOZN37,0.4195
3082,R1Y7RPNT317UQ9,-0.4723
3083,RWVEFYN6VJE9S,0.95
3084,R834TI8VTDFI2,0.4926
3085,R3Q1RSWQ37A233,-0.1615
3086,RQZLHCNRQHHK0,0.8439
3087,RJ7FG13C45550,0.3506
3088,R10KZCT1936WX1,0.3716
3089,RILFVIDM3AETJ,0.906
3090,R2WBZOD7T3CD86,0.4404
3091,R2K4ASZ3IYB5A9,-0.6689
3092,R3LRLYKQ5ODZ8P,0.5719
3093,RH50BJFWF6K5H,0.6696
3094,R1CMD5X9SIDB22,0.7385
3095,R1BEC4ZGEFF58U,0.8176
3096,RKH64359WOH59,0.8221
3097,R2GUOO9CE17DL0,0.9125
3098,R2RPB292RMN3RG,0.6369
3099,R3IFAPDAUKTKCP,0.5399
3100,R3Q8MCUGUP9LHC,0.6369
3101,R1YXIGI3YMP2N9,0.9675
3102,R2TZQ5X3MDNX62,0.6369
3103,R1Y43Y43VTYVW5,0.9913
3104,RUTQ8RJ02J2JZ,0.8176
3105,R2H0FRRDR370E5,0.8975
3106,R3BLWIPVZADMAJ,0.9335
3107,R3IXGK2A2BOSL8,0.8654
3108,R3JKZJCLF4AV2X,0.68
3109,RPEGTE56P9BWB,0.4228
3110,R1U8IX5PB8MEQK,0.4926
3111,R2NM9F720LFOWY,0.7088
3112,R2A237F741B1HM,0.5719
3113,RLB56RZP0GT40,0.8118
3114,RKYHQAY5DG98O,0.6652
3115,R1B7END041RIIK,0.9758
3116,R1KC5SH9P81YCK,0.4926
3117,R3JW62MH9X3XFQ,0.0
3118,R2RP1BOLV2L8QB,-0.4215
3119,R1U6GHC1YE75O3,0.5356
3120,R2VV8X582T9FD8,-0.6007
3121,R1ZWUU588FYP92,-0.6007
3122,R40V6564R7NXL,0.802
3123,RU2HJ0MTC0Y15,0.636
3124,R1HXJVBU12XPXT,0.9656
3125,R340COGYKTE2ZY,0.0
3126,R3FDM2KCFI09KE,0.7717
3127,R3FDO0DB12YLF3,0.9773
3128,R19C1L3DQ0DYM0,0.8331
3129,RJXD6UQYJKXTF,0.8066
3130,R2XTKTUF49B8JT,0.2023
3131,RAPZ4LTCNQMII,0.3818
3132,R2OZQ7FFODB89R,0.8011
3133,r392k034aiot8o,0.6114
3134,RWX3FVG1TD9QF,0.636
3135,R1WM0UANFWOSZD,0.5994
3136,R9I26M9ZLZTJ5,0.1832
3137,R183QEUPOZKYX9,0.7482
3138,R1KF8L209UIOSC,0.0
3139,R27BU3872YY8K2,0.4523
3140,R2MA8IYOTXT6T9,0.4926
3141,R5626D3FXQC1U,0.6467
3142,R3LJO0M19KQGPP,0.9457
3143,R1KXNBPFIHWB4Q,0.6249
3144,R2YB0VXSAL1I01,0.8477
3145,R1XIYIORKZXFU4,0.4404
3146,R11L6HC1N84J4D,0.7405
3147,R2T58X8QYEMJWL,0.5719
3148,R31GDPJ4Q5JASU,0.8619
3149,R14Q7J75T84VE9,-0.1232
3150,R3JIC4LZL2EJ3J,0.1901
3151,RK5PF7T54SN1C,0.5719
3152,R3ML4Z5H7JTB3I,0.5719
3153,RHVIYM00PIKEA,0.5574
3154,R21WSOI1CJ1EX7,0.9363
3155,RXFL6JD5D7GN8,0.743
3156,R2TKGIPFQMFSBH,0.765
3157,R1P6B5UTMAB0BZ,0.807
3158,R1IDWGMM1FMY3,0.6369
3159,RFD77P14ARH0S,0.8477
3160,RIYEDJZU1JL8G,0.8477
3161,R1NWG70NHJ96BR,0.4404
3162,RW4CQCTQRZ1LI,0.4404
3163,R1112337VPNWV3,0.7474
3164,R2KTPWWJ9Z09NN,0.4754
3165,R1FH19GPGIBXU0,0.6369
3166,R2JVT3YXISYUBA,0.9287
3167,R6OYN3I9QX7FY,0.4588
3168,RO0OXPNGW4G9O,0.5719
3169,RRVGM2456W8YD,0.8525
3170,RHCVF7B1Q8W47,0.296
3171,R1TO95WPD3OPKQ,0.6808
3172,RE9B4J5HYSU2A,0.296
3173,RTCXG1ZXG0SU,0.2462
3174,R1QYO7LGJCPBX4,-0.3289
3175,R1RBUJ2VAX39UW,0.0
3176,R1S352BOL8ZRQ3,-0.3632
3177,R3RA70MA4OCNV5,0.6892
3178,RCFO3538QTAC,0.6696
3179,RGBE6H3PPP6VM,0.5994
3180,R1W0JN549874HH,0.7263
3181,R3QSZJTWEOY2GE,0.4588
3182,R2DUVDIMUWWSPR,0.5719
3183,R1X6R9IC6VLLVG,0.6652
3184,R2HBSB4X14O0WI,-0.128
3185,R2MNAMIFWEZOOR,0.7755
3186,ROE8JYW291MH9,0.6114
3187,R2VRR8WDQU9Z4S,0.5719
3188,R2K9N7ZBT8DEX,0.7579
3189,RMIJ1EN0482M1,0.4404
3190,RXXF41MTUW6P6,0.6411
3191,R8E7JV51HIEDZ,0.9167
3192,R1WK9HR7BNM6JY,0.9117
3193,R1EZG2VWFN55NR,0.5859
3194,R3NTWN833GTMD3,0.9553
3195,R1WLNE6HKZA6E5,0.729
3196,RYDJ173NIM6X2,0.836
3197,R21AFBJBTVZ273,0.8519
3198,R2JTJCQDE1983,0.6731
3199,R2L1J0I4L1673T,0.0
3200,R34QYCHM1VVT8Q,0.5859
3201,R27GYZ4HPXOF54,0.89
3202,R3F59LOARSSDX,0.5719
3203,R3CGWYXPB1D96I,0.8172
3204,RSJISY3VHSURT,0.5095
3205,R3OL73TGTM22XJ,-0.3479
3206,R9QHGJQM999BI,0.6369
3207,RCRPK332GKP30,0.5093
3208,RJ3FTOG9CYBVB,0.9136
3209,RSPV4C9RA4OPF,0.8066
3210,R3QMBM6S86JE23,0.8908
3211,R1A5XWE4J9UPRS,0.0
3212,R33XRC0RT21T8F,0.872
3213,R1V5RXALAPZQ6U,0.0
3214,r338u1oqr1owl1,0.6369
3215,r1a1xjgm3z1xwh,0.8436
3216,r2cawqsx02kn82,0.6696
3217,rcctmwwiqmbss,0.0
3218,R14LD5HW85LRPG,0.7087
3219,R2K8O8U1NICJ6P,0.6369
3220,R17VEPWQ22HN26,0.1779
3221,R2JUQWEGKL1BUM,0.9313
3222,R1JBGRO0XV54YK,0.4588
3223,R2RBPJA4NQY6S2,0.9124
3224,R3M7AZAPUZ0T5Q,0.6892
3225,R1DR6LO3FWH1VV,0.6369
3226,R1HBGKF4CPSHSP,0.695
3227,R1VIJ8YJXN5J4V,0.683
3228,R3T4P8SQ1DF5R9,0.6369
3229,R3RNE70W9M92YP,0.1955
3230,R1PI6LWLM9XFCI,0.0923
3231,R2IXOT2QV2MHGA,0.7644
3232,R2U2WMQ4GHPYK5,0.7906
3233,R3CWIBLGWMZUMN,0.4019
3234,R3RHV9GKVAJZSW,-0.8458
3235,R3I7GF4G9S42SD,-0.1027
3236,R2WLO4MPP3LD99,0.9395
3237,R3C4ZQC3JPSHLQ,0.8858
3238,R2X3N2JON1ULNP,0.9495
3239,R1KLVUWGLFRMHJ,-0.4973
3240,RKEM20PTF6Z63,0.7447
3241,R3C2MTYEULAEFX,0.6249
3242,R2CO4NSZ0QIVAL,0.5423
3243,RTKFCMP7DH7EI,0.5719
3244,R1EL0ZSIKVR0OH,0.6124
3245,RG8ME1MJQXZOY,0.4404
3246,RB0F6SQXJKMBH,0.8497
3247,R12MRR4U4R7X4X,0.6369
3248,R25DIJINIPUDT3,-0.5006
3249,R1B0KASG2QP2A2,0.8516
3250,R17ITJ43E519D8,0.1531
3251,R3L74NFXEUN3AB,0.6588
3252,R3PUY0YC97T78,0.0
3253,REJ7VFDZWQRUK,0.6808
3254,R19K5518NLIVTT,0.891
3255,R3FNWAIAP7BJW9,0.9316
3256,R36ZIVXF3GGQZ,0.2732
3257,RIX8PKD5TT7U1,0.765
3258,R367HXCYPKQURQ,0.0
3259,R2P69H2XK892HD,0.5095
3260,RK0ABAF09II9X,0.5759
3261,R2AJLWVR0WP8O2,0.6249
3262,RWLWBX5GE74Y4,0.8313
3263,R25V9V7E2YR6T8,0.6696
3264,R1AF2BWZQ2ODBE,-0.4436
3265,R20AUB5LPR1CMO,0.4404
3266,R2U5TEU5LNUDYU,0.7543
3267,R1Z35Q32PC1AM7,0.0382
3268,R2ATRZ38OFPSNP,-0.6273
3269,R7C7XH1H1DLMV,0.4019
3270,R3DXYW2K4DBU6X,0.1779
3271,R3NHSYXNLI86IT,0.4404
3272,RCULVX3MNEGRO,0.6588
3273,RBLCN1QX8WSH3,0.6249
3274,R1TK6VAWKFIQJW,0.6369
3275,R3HQ2NUSK5UUDL,0.7935
3276,R23OFX8LTIYU1P,0.9837
3277,RN7JEZI4TEYYZ,0.928
3278,R2F3Q6LKSMG1FZ,0.6588
3279,RO5X0FV2OQ9XY,0.0516
3280,R1M85JSX4I2FBJ,0.8268
3281,R1P0X47CAKLGPE,0.9201
3282,R9WCJRUW9GNHO,0.4215
3283,R3VZBFOUWWEAXP,0.9837
3284,R1OBXOXRGXGQRP,0.8268
3285,R1A6VKCHA21SS,-0.5766
3286,R319FW5G1KWWTR,0.5402
3287,R1UCPLK0IM9P06,0.8922
3288,R2VKMA954ST4AZ,0.4404
3289,R11BU9L9Z9TONH,0.5095
3290,R6MT01CZ3WQLC,0.0
3291,R3IWAML8YDY89,0.0
3292,R1PSYRMVTVJ6GR,0.658
3293,R3JFNASDZOQIVU,0.6114
3294,R15I848XEB6I4B,-0.1227
3295,R1N0COHDKFFZ5E,0.7067
3296,R2NECPMVZZA5WQ,-0.4545
3297,R12VM397EDC0FF,-0.1531
3298,R279VC0WN1C57Y,0.9394
3299,R1136ER68SHVTS,0.5436
3300,R3U8HC1SG0XEY4,0.9418
3301,R2IFIWA8BJUJ27,0.8997
3302,R24FOO8V5PSAK9,0.5719
3303,RBM98PWGUMTXP,0.6249
3304,R173Q90LGOGQ5D,0.7906
3305,R3KOWW5UY6YBSM,0.0
3306,RMQOW3B1UYQHS,0.6784
3307,R1PB9E265XRTNL,0.0
3308,RPDV8MD9CE0KS,0.9201
3309,R2819NGA03AO78,0.0
3310,RQLZMWWXZZFM6,-0.4152
3311,RB6TZFOZ5YTYD,0.9493
3312,R38EFDRMSSO6KK,0.2023
3313,R2D2CV2UZO64V7,0.6249
3314,R13VKTPTW66C8H,0.5719
3315,RBGEEUO9U0TSB,0.4042
3316,R1QU66557IKNN2,0.0
3317,R39DA18Y6XFB7P,-0.6369
3318,R1MY81R41HI8N8,0.0
3319,R1WHG0QMG9HC2N,-0.3159
3320,R2TF9RRVLTSDIN,-0.4072
3321,RBDRDVV34JNEW,0.6988
3322,R36J96PCIA1JZR,0.8313
3323,R3JWPJDHO3KCQM,0.8306
3324,R1MPPTRY2C4PCR,0.6369
3325,R2Y0Y3VTE0WH4,0.4404
3326,RG85Z5J5LCB12,-0.6643
3327,R1EHKBHWNI2U06,0.8429
3328,R3UX01ESUBHFYI,0.8658
3329,RBUW48AA17IKX,0.7909
3330,REF079SQAARVZ,0.9653
3331,R9KIF75EDKAII,0.8427
3332,R3OH06GFY8OJJR,0.4404
